datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations,AVERAGE of Wind_MWh
2024-04-27,64.4,46.9,56.4,64.4,45.2,55.9,42.7,61.6,0.001,100,4.17,rain,0.0,0.0,37.8,21.7,169.6,1003.4,94.9,13.6,184.8,15.9,8.0,,2024-04-27T06:37:42,2024-04-27T20:49:04,0.62,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"07460099999,07379099999,LFLC,07374099999,LFLV,LFLN",5529.625
2024-04-28,56.7,45.9,51.9,56.7,43.0,51.0,45.5,79.5,0.374,100,25.0,rain,0.0,0.0,32.4,12.4,173.3,1012.5,92.0,14.4,126.5,10.9,4.0,,2024-04-28T06:36:05,2024-04-28T20:50:23,0.66,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"07460099999,07379099999,LFLC,07374099999,LFLV,LFLN",5705.875
2024-04-29,55.4,47.1,51.7,55.4,45.8,51.5,49.5,92.3,0.376,100,41.67,rain,0.0,0.0,8.8,5.5,75.5,1018.9,98.3,12.6,89.0,7.6,3.0,,2024-04-29T06:34:30,2024-04-29T20:51:41,0.69,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07460099999,07379099999,LFLC,07374099999,LFLV,LFLN",1986.333333
2024-04-30,62.6,48.6,54.8,62.6,48.6,54.8,52.0,90.9,0.07,100,25.0,rain,0.0,0.0,14.1,7.7,148.6,1014.6,97.5,7.1,123.8,10.6,5.0,,2024-04-30T06:32:57,2024-04-30T20:53:00,0.73,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07460099999,07379099999,LFLC,07374099999,LFLV,LFLN",2700.375
2024-05-01,57.6,50.8,54.4,57.6,50.8,54.4,52.6,93.6,0.729,100,50.0,rain,0.0,0.0,19.2,5.5,304.9,1006.2,93.9,4.3,99.4,8.6,3.0,,2024-05-01T06:31:24,2024-05-01T20:54:18,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07460099999,LFLC,07379099999,LFLV,LFLN",2097.833333
2024-05-02,53.1,46.3,49.8,53.1,43.6,48.6,46.1,87.1,0.776,100,70.83,rain,0.0,0.0,22.3,7.8,247.2,1007.9,98.8,9.4,73.0,6.5,3.0,,2024-05-02T06:29:53,2024-05-02T20:55:36,0.8,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07460099999,07379099999,LFLC,07374099999,LFLV,LFLN",6929.0
2024-05-03,58.9,39.7,50.0,58.9,38.0,49.0,42.8,77.9,0.232,100,16.67,rain,0.0,0.0,17.8,8.0,212.3,1016.6,84.1,13.3,215.7,18.5,7.0,,2024-05-03T06:28:23,2024-05-03T20:56:53,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07460099999,07379099999,LFLC,07374099999,LFLV,LFLN",5038.208333
2024-05-04,65.4,44.4,53.3,65.4,41.8,52.7,48.6,85.3,0.191,100,37.5,rain,0.0,0.0,28.9,11.4,184.0,1013.7,97.9,11.7,119.3,10.4,4.0,,2024-05-04T06:26:55,2024-05-04T20:58:10,0.87,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07460099999,07379099999,LFLC,07374099999,LFLV,LFLN",2489.416667
2024-05-05,73.2,53.3,61.5,73.2,53.3,61.5,53.9,78.2,0.353,100,33.33,rain,0.0,0.0,26.4,9.1,181.5,1011.0,88.9,12.1,197.1,17.0,8.0,,2024-05-05T06:25:28,2024-05-05T20:59:27,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07460099999,07379099999,LFLC,07374099999,LFLV,LFLN",1797.5
2024-05-06,62.1,50.2,55.9,62.1,50.2,55.9,49.9,81.3,0.594,100,54.17,rain,0.0,0.0,22.9,9.6,190.2,1010.9,95.9,10.4,144.6,12.4,4.0,,2024-05-06T06:24:02,2024-05-06T21:00:44,0.94,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07460099999,07379099999,LFLC,07374099999,LFLV,LFLN",3409.458333
2024-05-07,61.9,49.1,54.7,61.9,47.9,54.6,47.4,77.3,0.024,100,25.0,rain,0.0,0.0,21.0,9.4,207.3,1016.7,92.9,13.0,165.2,14.1,6.0,,2024-05-07T06:22:38,2024-05-07T21:02:00,0.97,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07460099999,07379099999,LFLC,07374099999,LFLV,LFLN",2861.083333
2024-05-08,65.8,50.6,57.4,65.8,50.6,57.4,49.8,77.3,0.0,0,0.0,,0.0,0.0,26.2,16.8,1.7,1023.6,77.7,8.3,213.1,18.4,6.0,,2024-05-08T06:21:15,2024-05-08T21:03:16,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07460099999,07379099999,LFLC,07374099999,LFLV,LFLN",3549.291667
2024-05-09,67.8,43.7,55.3,67.8,43.7,55.1,48.1,79.3,0.001,100,4.17,rain,0.0,0.0,20.2,11.4,25.4,1023.3,71.2,7.4,235.7,20.3,8.0,,2024-05-09T06:19:54,2024-05-09T21:04:31,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"07460099999,07379099999,LFLC,07374099999,LFLV,LFLN",2382.958333
2024-05-10,75.4,43.9,60.3,75.4,43.9,60.3,50.6,73.5,0.0,0,0.0,,0.0,0.0,17.3,9.9,25.0,1019.2,38.0,10.2,309.6,26.7,9.0,,2024-05-10T06:18:35,2024-05-10T21:05:46,0.07,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"07460099999,07379099999,LFLC,07374099999,LFLV,LFLN",3102.333333
2024-05-11,81.5,50.8,67.0,80.9,50.8,66.8,52.1,64.2,0.0,0,0.0,,0.0,0.0,16.5,8.8,111.2,1016.2,33.2,11.3,302.7,26.2,9.0,,2024-05-11T06:17:17,2024-05-11T21:07:00,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07460099999,07379099999,LFLC,07374099999,LFLV,LFLN",2533.166667
2024-05-12,73.2,53.5,63.2,73.2,53.5,63.2,52.1,68.6,0.03,100,20.83,rain,0.0,0.0,20.6,8.5,208.8,1015.7,78.2,12.1,235.0,20.4,7.0,,2024-05-12T06:16:01,2024-05-12T21:08:14,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07460099999,07379099999,LFLC,07374099999,LFLV,LFLN",2545.875
2024-05-13,77.7,56.5,65.4,77.7,56.5,65.4,56.5,76.0,0.057,100,25.0,rain,0.0,0.0,24.1,11.3,150.5,1011.3,82.2,9.8,251.9,21.9,7.0,,2024-05-13T06:14:47,2024-05-13T21:09:27,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07460099999,07379099999,LFLC,07374099999,LFLV,LFLN",2566.458333
2024-05-14,64.1,53.3,57.8,64.1,53.3,57.8,51.8,81.8,0.601,100,62.5,rain,0.0,0.0,19.8,9.3,171.3,1005.9,98.5,11.3,47.5,4.2,2.0,,2024-05-14T06:13:34,2024-05-14T21:10:39,0.2,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07460099999,07379099999,LFLC,07374099999,LFLV,LFLN",3854.208333
2024-05-15,62.2,49.4,54.9,62.2,49.4,54.9,50.4,85.6,0.228,100,29.17,rain,0.0,0.0,17.2,10.9,44.6,1006.9,95.6,11.1,195.1,17.0,7.0,,2024-05-15T06:12:23,2024-05-15T21:11:51,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07460099999,07379099999,LFLC,07374099999,LFLV,LFLN",1455.75
2024-05-16,61.1,46.0,52.9,61.1,44.3,52.7,46.8,81.5,0.025,100,16.67,rain,0.0,0.0,15.9,7.4,3.4,1007.9,86.3,12.0,218.6,18.7,6.0,,2024-05-16T06:11:15,2024-05-16T21:13:02,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07460099999,07379099999,LFLC,07374099999,LFLV,LFLN",1399.791667
2024-05-17,67.7,42.2,54.9,67.7,41.5,54.8,46.9,77.1,0.008,100,16.67,rain,0.0,0.0,28.0,8.9,97.1,1010.6,82.9,11.1,267.1,23.0,8.0,,2024-05-17T06:10:07,2024-05-17T21:14:12,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07460099999,07379099999,LFLC,07374099999,LFLV,LFLN",1290.5
2024-05-18,62.3,48.0,53.9,62.3,48.0,53.9,50.3,88.3,0.044,100,20.83,rain,0.0,0.0,11.3,5.8,291.9,1012.6,88.1,10.8,187.1,16.2,7.0,,2024-05-18T06:09:02,2024-05-18T21:15:22,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07460099999,07379099999,LFLC,07374099999,LFLV,LFLN",590.0833333
2024-05-19,69.8,44.0,57.7,69.8,44.0,57.6,49.7,77.6,0.012,100,8.33,rain,0.0,0.0,17.3,9.0,49.7,1012.4,77.4,9.6,294.6,25.4,8.0,,2024-05-19T06:07:59,2024-05-19T21:16:30,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07460099999,07379099999,LFLC,07374099999,LFLV,LFLN",491.4166667
2024-05-20,66.3,51.1,58.5,66.3,51.1,58.5,53.3,83.3,0.153,100,20.83,rain,0.0,0.0,20.8,8.7,202.6,1009.6,93.6,12.3,203.0,17.5,7.0,,2024-05-20T06:06:58,2024-05-20T21:17:38,0.4,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07460099999,07379099999,LFLC,07374099999,LFLV,LFLN",1611.041667
2024-05-21,65.1,47.2,57.7,65.1,46.4,57.7,50.6,77.8,0.073,100,25.0,rain,0.0,0.0,22.3,10.4,198.3,1009.8,91.2,12.7,190.8,16.4,5.0,,2024-05-21T06:05:58,2024-05-21T21:18:44,0.43,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07460099999,07379099999,LFLC,07374099999,LFLV,LFLN",1908.708333
2024-05-22,66.9,54.6,58.9,66.9,54.6,58.9,49.8,72.4,0.015,100,12.5,rain,0.0,0.0,19.5,8.0,234.0,1014.7,95.2,12.0,206.7,17.7,7.0,,2024-05-22T06:05:01,2024-05-22T21:19:50,0.46,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"07460099999,07379099999,LFLC,07374099999,LFLV,LFLN",3709.458333
2024-05-23,65.7,51.8,57.0,65.7,51.8,57.0,51.0,81.1,0.066,100,33.33,rain,0.0,0.0,18.8,6.6,245.1,1018.0,95.5,11.9,207.5,17.9,7.0,,2024-05-23T06:04:06,2024-05-23T21:20:54,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07460099999,07379099999,LFLC,07374099999,LFLV,LFLN",1440.875
2024-05-24,67.2,50.9,57.7,67.2,50.9,57.7,49.8,77.3,0.14,100,41.67,rain,0.0,0.0,15.1,6.0,307.5,1018.6,83.0,11.3,247.5,21.5,7.0,,2024-05-24T06:03:13,2024-05-24T21:21:58,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"07460099999,07379099999,LFLC,07374099999,LFLV,LFLN",599.0833333
2024-05-25,71.3,45.8,60.1,71.3,45.8,60.0,50.2,72.4,0.0,0,0.0,,0.0,0.0,13.1,6.7,85.5,1017.5,73.4,10.9,238.3,20.5,7.0,,2024-05-25T06:02:22,2024-05-25T21:23:00,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07460099999,07379099999,LFLC,07374099999,LFLV,LFLN",560.7083333
2024-05-26,65.3,54.5,60.2,65.3,54.5,60.2,54.2,80.9,0.004,100,8.33,rain,0.0,0.0,14.2,5.6,317.5,1017.7,98.2,11.6,159.3,13.9,6.0,,2024-05-26T06:01:33,2024-05-26T21:24:01,0.6,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"07460099999,07379099999,LFLC,07374099999,LFLV,LFLN",3332.833333
2024-05-27,66.1,50.7,58.9,66.1,50.7,58.9,50.9,76.4,0.0,0,0.0,,0.0,0.0,20.4,9.2,316.9,1020.4,94.9,10.9,138.2,11.8,6.0,,2024-05-27T06:00:47,2024-05-27T21:25:01,0.64,Overcast,Cloudy skies throughout the day.,cloudy,"07460099999,07379099999,LFLC,07374099999,LFLV,LFLN",2301.625
2024-05-28,68.3,48.3,59.6,68.3,48.3,59.6,49.7,71.7,0.0,0,0.0,,0.0,0.0,19.1,6.4,356.3,1021.5,77.2,12.1,202.7,17.5,6.0,,2024-05-28T06:00:02,2024-05-28T21:25:59,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07460099999,07379099999,LFLC,07374099999,LFLV,LFLN",4233.833333
2024-05-29,69.0,53.2,59.8,69.0,53.2,59.8,52.7,79.5,0.057,100,16.67,rain,0.0,0.0,19.9,7.0,209.5,1017.0,95.5,12.0,163.8,14.1,7.0,,2024-05-29T05:59:20,2024-05-29T21:26:56,0.71,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07460099999,07379099999,LFLC,07374099999,LFLV,LFLN",5288.708333
2024-05-30,63.7,52.6,59.1,63.7,52.6,59.1,52.1,78.6,0.055,100,20.83,rain,0.0,0.0,34.5,11.6,276.1,1011.7,96.8,11.6,162.4,14.2,6.0,,2024-05-30T05:58:40,2024-05-30T21:27:52,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07460099999,07379099999,LFLC,07374099999,LFLV,LFLN",4032.5
2024-05-31,61.7,51.2,55.4,61.7,51.2,55.4,50.8,84.6,0.077,100,20.83,rain,0.0,0.0,22.6,10.1,308.2,1015.5,97.6,12.2,129.7,11.3,5.0,,2024-05-31T05:58:03,2024-05-31T21:28:46,0.78,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07460099999,07379099999,LFLC,07374099999,LFLV,LFLN",4517.208333
2024-06-01,63.9,52.2,57.3,63.9,52.2,57.3,52.0,83.2,0.12,100,20.83,rain,0.0,0.0,20.3,9.7,342.6,1018.3,97.1,11.6,175.8,15.1,6.0,,2024-06-01T05:57:28,2024-06-01T21:29:38,0.82,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07460099999,07379099999,LFLC,07374099999,LFLV,LFLN",4757.75
2024-06-02,59.0,54.1,56.3,59.0,54.1,56.3,54.0,92.0,0.03,100,20.83,rain,0.0,0.0,18.2,8.6,335.8,1021.1,99.6,9.1,102.3,8.9,4.0,,2024-06-02T05:56:55,2024-06-02T21:30:29,0.85,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07460099999,07379099999,LFLC,07374099999,LFLV,LFLN",3786.291667
2024-06-03,59.4,53.2,56.7,59.4,53.2,56.7,52.7,86.5,0.001,100,4.17,rain,0.0,0.0,15.6,8.4,336.2,1020.5,96.9,7.6,111.7,9.8,4.0,,2024-06-03T05:56:24,2024-06-03T21:31:18,0.89,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"07460099999,07379099999,LFLC,07374099999,LFLV,LFLN",1473.708333
2024-06-04,73.8,44.8,59.4,73.8,44.8,59.4,51.3,77.6,0.001,100,4.17,rain,0.0,0.0,13.3,5.5,12.8,1015.9,69.8,6.5,168.8,14.6,5.0,,2024-06-04T05:55:56,2024-06-04T21:32:06,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"07460099999,07379099999,LFLC,07374099999,LFLV,LFLN",1461.916667
2024-06-05,79.0,53.3,66.8,79.0,53.3,66.8,53.4,66.7,0.0,0,0.0,,0.0,0.0,18.3,8.4,262.2,1015.0,53.5,10.1,306.3,26.5,8.0,,2024-06-05T05:55:30,2024-06-05T21:32:52,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07460099999,07379099999,LFLC,07374099999,LFLV,LFLN",1614.125
2024-06-06,70.8,50.2,61.9,70.8,50.2,61.9,56.4,83.1,0.038,100,20.83,rain,0.0,0.0,11.7,6.4,86.0,1017.2,93.9,10.5,222.7,19.2,7.0,,2024-06-06T05:55:07,2024-06-06T21:33:36,0.0,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07460099999,07379099999,LFLC,07374099999,LFLV,LFLN",1183.625
2024-06-07,78.2,54.5,66.9,78.2,54.5,66.9,58.6,76.9,0.019,100,4.17,rain,0.0,0.0,13.0,5.5,11.7,1018.0,75.6,9.7,242.5,20.7,8.0,,2024-06-07T05:54:46,2024-06-07T21:34:18,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"07460099999,07379099999,LFLC,07374099999,LFLV,LFLN",1181.041667
2024-06-08,73.3,57.9,65.6,73.3,57.9,65.6,62.2,88.9,0.082,100,33.33,rain,0.0,0.0,18.7,10.1,6.8,1012.9,92.0,9.0,150.7,13.0,4.0,,2024-06-08T05:54:27,2024-06-08T21:34:58,0.06,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07460099999,07379099999,LFLC,07374099999,LFLV,LFLN",1749.0
2024-06-09,64.7,55.4,60.9,64.7,55.4,60.9,58.2,91.2,0.064,100,29.17,rain,0.0,0.0,19.5,10.2,340.1,1009.9,99.4,7.0,105.0,9.0,4.0,,2024-06-09T05:54:11,2024-06-09T21:35:37,0.09,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07460099999,07379099999,LFLC,07374099999,LFLV,LFLN",2540.583333
2024-06-10,71.9,50.0,61.0,71.9,50.0,61.0,50.7,72.4,0.0,0,0.0,,0.0,0.0,20.8,9.1,301.5,1012.5,81.2,10.3,248.3,21.4,8.0,,2024-06-10T05:53:57,2024-06-10T21:36:13,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07460099999,07379099999,LFLC,07374099999,07477099999,LFLN",4852.125
2024-06-11,64.6,49.6,57.1,64.6,49.6,57.1,48.7,75.2,0.061,100,29.17,rain,0.0,0.0,20.9,9.2,0.7,1016.2,89.6,12.4,149.2,12.9,4.0,,2024-06-11T05:53:46,2024-06-11T21:36:47,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"07460099999,07379099999,LFLC,07374099999,07477099999,LFLN",1786.208333
2024-06-12,65.6,41.0,55.1,65.6,41.0,55.0,43.6,68.4,0.0,0,0.0,,0.0,0.0,22.5,11.0,350.2,1019.5,75.7,13.0,239.9,20.8,7.0,,2024-06-12T05:53:37,2024-06-12T21:37:19,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07460099999,07379099999,LFLC,07374099999,07477099999,LFLN",1294.625
2024-06-13,70.7,42.6,58.2,70.7,40.8,58.1,44.6,64.7,0.0,0,0.0,,0.0,0.0,19.1,5.9,167.2,1018.4,56.7,12.4,314.8,27.1,9.0,,2024-06-13T05:53:31,2024-06-13T21:37:50,0.22,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"07460099999,07379099999,LFLC,07374099999,LFLV,07477099999,LFLN",2337.416667
2024-06-14,74.1,56.8,63.5,74.1,56.8,63.5,54.9,74.7,0.434,100,37.5,rain,0.0,0.0,25.1,12.1,199.9,1011.9,98.5,11.3,121.1,10.2,6.0,,2024-06-14T05:53:27,2024-06-14T21:38:17,0.25,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07460099999,07379099999,LFLC,07374099999,07477099999,LFLN",6872.75
2024-06-15,65.0,53.7,59.5,65.0,53.7,59.5,50.7,73.5,0.49,100,41.67,rain,0.0,0.0,22.8,9.8,225.4,1012.7,91.0,11.8,221.6,19.0,7.0,,2024-06-15T05:53:25,2024-06-15T21:38:43,0.29,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07460099999,07379099999,LFLC,07374099999,07477099999,LFLN",7920.083333
2024-06-16,70.7,49.5,61.3,70.7,49.1,61.3,51.8,72.4,0.0,0,0.0,,0.0,0.0,22.1,9.7,195.1,1012.4,92.7,13.2,168.3,14.5,6.0,,2024-06-16T05:53:26,2024-06-16T21:39:07,0.32,Overcast,Cloudy skies throughout the day.,cloudy,"07460099999,07379099999,LFLC,07374099999,LFLV,07477099999,LFLN",4605.958333
2024-06-17,76.2,58.8,66.3,76.2,58.8,66.3,60.0,81.2,0.371,100,20.83,rain,0.0,0.0,14.9,7.1,45.2,1013.1,95.6,11.4,162.2,14.0,7.0,,2024-06-17T05:53:29,2024-06-17T21:39:28,0.35,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"07460099999,07379099999,LFLC,07374099999,07477099999,LFLN",1699.166667
2024-06-18,81.7,58.9,70.5,82.9,58.9,70.6,60.4,72.2,0.001,100,4.17,rain,0.0,0.0,16.5,7.0,320.0,1011.7,86.0,11.3,274.6,23.5,8.0,,2024-06-18T05:53:35,2024-06-18T21:39:47,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"07460099999,07379099999,LFLC,07374099999,07477099999,LFLN",2116.25
2024-06-19,79.1,62.9,69.1,79.1,62.9,69.1,63.1,82.9,0.149,100,25.0,rain,0.0,0.0,20.8,10.0,18.8,1013.3,94.8,9.8,262.3,22.7,8.0,,2024-06-19T05:53:43,2024-06-19T21:40:04,0.42,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07460099999,07379099999,LFLC,07374099999,LFLV,07477099999,LFLN",3593.791667
2024-06-20,78.2,63.8,69.0,78.2,63.8,69.0,63.1,83.3,0.538,100,37.5,rain,0.0,0.0,23.6,13.7,189.6,1015.1,92.5,10.6,218.9,18.9,7.0,,2024-06-20T05:53:53,2024-06-20T21:40:18,0.45,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07460099999,07379099999,LFLC,07374099999,07477099999,LFLN",2430.125
2024-06-21,71.4,61.8,65.4,71.4,61.8,65.4,59.8,83.2,0.172,100,41.67,rain,0.0,0.0,23.0,9.4,247.3,1016.7,92.6,11.7,191.2,16.3,8.0,,2024-06-21T05:54:05,2024-06-21T21:40:30,0.48,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07460099999,07379099999,LFLC,07374099999,07477099999,LFLN",2758.625
2024-06-22,65.7,57.3,62.4,65.7,57.3,62.4,55.7,79.1,0.324,100,29.17,rain,0.0,0.0,20.3,8.1,260.3,1018.0,93.9,12.4,164.6,14.1,6.0,,2024-06-22T05:54:20,2024-06-22T21:40:40,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07460099999,07379099999,LFLC,07374099999,07477099999,LFLN",3592.25
2024-06-23,69.7,55.9,62.6,69.7,55.9,62.6,54.2,75.2,0.0,0,0.0,,0.0,0.0,20.8,10.7,347.1,1019.0,97.8,12.6,204.5,17.8,6.0,,2024-06-23T05:54:37,2024-06-23T21:40:47,0.55,Overcast,Cloudy skies throughout the day.,cloudy,"07460099999,07379099999,LFLC,07374099999,07477099999,LFLN",1334.916667
2024-06-24,79.8,56.6,68.6,79.8,56.6,68.6,58.3,71.2,0.0,0,0.0,,0.0,0.0,20.2,11.2,11.8,1015.7,80.3,11.9,227.8,19.6,6.0,,2024-06-24T05:54:57,2024-06-24T21:40:52,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07460099999,07379099999,LFLC,07374099999,07477099999,LFLN",2154.083333
2024-06-25,83.6,58.0,71.6,84.4,58.0,71.8,61.4,73.3,0.001,100,4.17,rain,0.0,0.0,16.4,8.3,357.9,1011.4,28.0,9.7,310.7,26.8,9.0,,2024-06-25T05:55:18,2024-06-25T21:40:54,0.62,"Rain, Partially cloudy",Becoming cloudy in the afternoon with morning rain.,rain,"07460099999,07379099999,LFLC,07374099999,07477099999,LFLN",2181.125
2024-06-26,85.8,62.1,74.7,87.2,62.1,75.3,63.5,70.7,0.026,100,4.17,rain,0.0,0.0,13.9,7.8,186.2,1010.1,41.1,11.3,296.8,25.7,8.0,,2024-06-26T05:55:42,2024-06-26T21:40:54,0.66,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"07460099999,07379099999,LFLC,07374099999,07477099999,LFLN",694.375
2024-06-27,85.9,64.0,75.4,88.5,64.0,76.4,65.3,72.8,0.112,100,12.5,rain,0.0,0.0,17.2,7.0,219.6,1012.0,62.3,10.6,269.2,23.2,8.0,,2024-06-27T05:56:08,2024-06-27T21:40:51,0.69,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"07460099999,07379099999,LFLC,07374099999,07477099999,LFLN",1866.875
2024-06-28,83.2,65.6,73.9,86.6,65.6,74.6,66.9,80.2,0.014,100,8.33,rain,0.0,0.0,18.3,7.7,344.6,1015.6,66.1,9.7,240.6,20.9,8.0,,2024-06-28T05:56:36,2024-06-28T21:40:46,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"07460099999,07379099999,LFLC,07374099999,07477099999,LFLN",1668.25
2024-06-29,83.5,64.5,71.9,86.0,64.5,72.2,66.1,83.3,0.168,100,20.83,rain,0.0,0.0,21.2,9.5,178.9,1010.1,85.6,7.4,243.5,21.1,7.0,,2024-06-29T05:57:06,2024-06-29T21:40:39,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07460099999,07379099999,LFLC,07374099999,07477099999,LFLN",3076.166667
2024-06-30,66.8,60.9,64.0,66.8,60.9,64.0,59.2,84.6,0.076,100,33.33,rain,0.0,0.0,16.9,7.8,234.4,1014.2,98.8,11.5,93.7,8.0,4.0,,2024-06-30T05:57:38,2024-06-30T21:40:29,0.8,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07460099999,07379099999,LFLC,07374099999,07477099999,LFLN",2301.458333
2024-07-01,73.0,55.7,65.0,73.0,55.7,65.0,56.8,76.7,0.006,100,8.33,rain,0.0,0.0,20.8,11.0,309.4,1017.7,87.9,11.1,241.9,20.9,7.0,,2024-07-01T05:58:12,2024-07-01T21:40:16,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"07460099999,07379099999,LFLC,07374099999,07477099999,LFLN",2239.458333
2024-07-02,68.5,59.4,62.6,68.5,59.4,62.6,54.1,74.1,0.005,100,4.17,rain,0.0,0.0,19.2,7.6,311.8,1019.0,99.2,12.8,73.2,6.2,2.0,,2024-07-02T05:58:48,2024-07-02T21:40:02,0.87,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"07460099999,07379099999,LFLC,07374099999,07477099999,LFLN",2412.166667
2024-07-03,71.2,57.7,63.4,71.2,57.7,63.4,54.1,74.1,0.035,100,20.83,rain,0.0,0.0,23.7,10.3,291.8,1014.6,98.6,11.3,171.1,14.9,6.0,,2024-07-03T05:59:26,2024-07-03T21:39:44,0.91,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07460099999,07379099999,LFLC,07374099999,07477099999,LFLN",3006.708333
2024-07-04,74.9,60.8,66.7,74.9,60.8,66.7,56.6,70.4,0.065,100,12.5,rain,0.0,0.0,22.3,9.7,267.4,1014.6,86.5,12.2,168.1,14.5,6.0,,2024-07-04T06:00:06,2024-07-04T21:39:24,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"07460099999,07379099999,LFLC,07374099999,07477099999,LFLN",4839.291667
